UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
4520,49472,,17-03-2020,Don t underestimate the power of a kind word to someone right now There are a lot of people being really awful to health care provider grocery store staff and I m sure many others Smile and say thanks for doing your best at a tough time can mean everything for them 19,Extremely Positive
4521,49473,,17-03-2020,I'm just saying I work at a Shoppers Drug Mart &amp; if I'm forced to come &amp; work cashier shifts during the COVID19 pandemic just so the pharmacy can be open I WILL be walkin my ass up my boss and telling him I am NOT coming into work for two weeks &amp; that he WILL be paying me for it,Extremely Negative
4522,49474,malaysia,17-03-2020,"i think........ this #PerintahKawalanPergerakan akan cause more cases of #COVID2019 

More people gather dekat 
1. Stesen bus 
2. Balai Polis 
3. Supermarket ( panic buy)",Negative
4523,49475,PHL,17-03-2020,"Lord, 

Please protect and save our frontliners, healthcare workers, BPO, bank workers, Supermarket workers, please save them from this COVID-19. Please sustain them and let them feel your comfort and love ??",Extremely Positive
4524,49476,Sheffield | Birmingham,17-03-2020,"While #handsanitizers are empty in many stores in the #UK, #handsanitizers are being distributed for free in the streets of #SaudiArabia (in the UK, prices of hand sanitizers went up and it is limited to 2 per customer) #COVID2019 #COVID19 #coronaUK #coronavirusuk #?????? https://t.co/c1IHyFKyL7",Positive
4525,49477,Singapore,17-03-2020,@deweysim From my experience this definitely looks like evening supermarket routine. I see this even before #COVID2019 Where was this taken? ?,Extremely Positive
4526,49478,Next door ,17-03-2020,People crowding in the doors of a supermarket in Saint Denis the day after announced tightening travel restrictions,Neutral
4527,49479,"Florida, USA",17-03-2020,Literally every single grocery store/retail worker coming home from work during the #coronavirus freak out: https://t.co/KUsWS7qCr1,Negative
4528,49480,"Adelaide, South Australia",17-03-2020,"@justinel_h As a consumer of your reporting I agree my interest is in primarily Covid-19 stories. However now is a crucial time to have active and credible journalism so that things dont happen in the shadows, away from the publics view. Keep fighting",Extremely Positive
4529,49481,Dortmund? Stuttgart? Fatsa?,17-03-2020,Cologne Germany applauding the health workers retail store employees truck drivers and all others working hard to keep this crazy situation as safe and normal as possible  ,Positive
4530,49482,Amsterdam,17-03-2020,"My prayers ?? go out to all the real #Covid2019 victims:
-The elderly who are being socially isolated
- Healthcare providers doing overtime
- Supermarket employees who are stressed out
-Small business owners asking for loans
- People living paycheck to paycheck

#Wutang Flu Grift",Extremely Negative
4531,49483,London/Essex,17-03-2020,NEW PRICE LIST NEW METHODS NO NONSENSE Check out our Facebook page for more visible prices    ,Extremely Negative
4532,49484,? No DMs; contact Me here ?,17-03-2020,If you re struggling to buy food and general supplies don t forget to go to your local oriental supermarket They re no more likely to make you ill than anyone else and are currently struggling due to ignorance and racism,Extremely Negative
4533,49485,"England, United Kingdom ???",17-03-2020,"Relief,my monthly online food shop as arrived. Some items out of stock,including the toilet rolls, understandable due to current events.I'm very good at adapting so no problem and very grateful to @asda as a chronic illness person it means the world. #COVID2019 #QuarantineLife",Positive
4534,49486,"Western NC, USA",17-03-2020,Make sure to thank those cashiers store clerks stock clerks butchers bakers produce clerks amp truckers who deliver the items filling those shelves in the stores we visit They are the who help the put food on the table,Extremely Positive
4535,49487,The Internet,17-03-2020,"Idiots in the Wild, part 5,324: Moronavirus Version ?? 24 Pictures That Prove Americans Have No Idea How To Deal With Coronavirus #panicshopping #Coronavirus #TrumpPlague  https://t.co/4kyXM5QNUW",Negative
4536,49488,,17-03-2020,"I always hated working in a grocery store

But today I would like to clarify something

I REALLY FREAKING hate working in a grocery store

Help my poor soul trying to survive through all that toilet paper 

#coronavirus",Extremely Negative
4537,49489,,17-03-2020,Woman of 67 works in a grocery store in the USA Finally decided as crowds get bigger and angrier she d better not take the risk of getting because if she does she could be allowed to die NO PAID LEAVE AVAILABLE as stores profits soar She s stuffed both ways Cruel,Extremely Negative
4538,49490,,17-03-2020,Popped into a Moscow supermarket This is the pasta and rice section or rather the no pasta and rice section Sugar and flour stocks low too,Negative
4539,49491,Hong Kong,17-03-2020,"Thailand has no tourists due to epidemic. Monkeys are hungry to hunt for food &amp; site. When monkey king arrested by police, monkeys had no head causing panic. Monkeys scattered to flee, intercept road &amp; situation wasnt optimistic. Theres danger of losing control.

#coronavirus https://t.co/kas8NYVdT2",Extremely Negative
4540,49492,,17-03-2020,Online shopping platforms Lazada Zalora and Shopee issued their respective operational guidelines amid the COVID 19 outbreak,Positive
4541,49493,??,17-03-2020,Off to Dan Murphys to stock up Can t think of anything worse than being stuck home with the kids without  Mummy Medicine   ,Extremely Negative
4542,49494,Wadi el-Yawant.,17-03-2020,"Im preparing to self isolate for 12 weeks. 

Ive just been to that world famous German supermarket and have stocked up on sausages and cheddar.

Yes folks! Im planning for the würst käse scenario! 

#stayhomechallenge #COVID2019 #zewürstjokeimdaswelt",Positive
4543,49495,Southern ,17-03-2020,My face when my mother asks for something from the grocery store 15 minutes after Ive ordered through their pickup service. #CoronavirusOutbreak #lockedinwithmom #COVID2019 https://t.co/pvA9oSeztM,Neutral
4544,49496,USA,17-03-2020,A NURSES RANT There are so many stupid people in this world we are never going to survive it anyway They are why I wear gloves to the grocery store,Extremely Negative
4545,49497,"Queens, NY",17-03-2020,"I'm so proud of my country El Salvador n the precautions both the government and everyday people are taking to prevent Covid-19

Pregnant women and seniors 60+ will have to stay home n will get paid sick leave.

All borders are closed and prices of basic goods are being monitored https://t.co/CRLK9Lqc9R",Neutral
4546,49498,potts point,17-03-2020,Australia will NOT run out of food I get that people are fearful but panic buying creates more anxiety including for others who can t get what they actually need Please be kind to each other including shop staff If we work together the outcome is much better 19,Extremely Positive
4547,49499,Anime Hell,17-03-2020,I went to the grocery store just now and some dude was cussing at one of the employees because he was telling him there was a 1 per customer limit on water I told the employee how bad I felt for him and he told me someone hit him yesterday too   wtf man I hate people,Extremely Negative
4548,49500,,17-03-2020,"The supermarket food treatment covid-19, as long as I take it once, the phlegm disappears and the breath recovers smoothly, which is the secret recipe I have experienced. I tweeted many times, but the Internet was often blocked, and most of the tweets were thrown into the draft",Negative
4549,49501,"Cumières-le-Mort-Homme, France",17-03-2020,"@EBBerger (What shocked me in this thread is to learn that South Korea doesn't even have a lockdown, but are still taking the crisis more seriously than Anglo govs... Meanwhile in France, we probably all got Covid-19 from panic buying at the supermarket a",Extremely Negative
4550,49502,"Sungai Buloh, Selangor",17-03-2020,"*LIST OF ONLINE GROCERY STORES*

Keep yourself safe at home during this covid-19 season! Here is a list of online grocery shopping stores you can use.",Positive
4551,49503, Pakistan,17-03-2020,Addresses Nation Two committees made 1 National Co ordination Committee 2 Economic Committee Says we ll ensure  hoarders  don t artificially increase prices We will come down strongly against hoarders              ,Extremely Positive
4552,49504,A White Room,17-03-2020,Everyone who works at a supermarket right now: #coronavirus https://t.co/IOb3ISs1EF,Neutral
4553,49505,,17-03-2020,"Thank you #grocerystorehero and #logistics staff! Please Stay home if you are sick so everyone that are #truckers or #grocery staff can do their jobs #QuarantineLife 
#CoronavirusOutbreak #coronavirus #CoronavirusUSA #coronavirusworkers  #TruckDrivers #coronavirusNC https://t.co/lxCCQ857ys",Positive
4554,49506,"New York, NY",17-03-2020,"Ok so went to the supermarket, bunch of pharmacies, and grocery stores to pick up basic stuff I need.  Learned today no one likes carrots bc there are plenty of carrots. ? #carrots #COVID2019 #NYC",Positive
4555,49507,,17-03-2020,  is not limited to supermarkets and pharmacies While food flies off shelves others with a survivalist bent are on a mission to purchase firearms More via,Positive
4556,49508,"Så långt ifrån, så nära",17-03-2020,"#Coronavirus: 

GERMANY&gt;People around Germany are stockpiling food, leaving supermarket shelves empty. Retailers explain why no one needs to worry and how a #hamsterkauf could actually do more harm than good!

https://t.co/ozqecgpWMl",Extremely Negative
4557,49509,,17-03-2020,"70% of people who came to the my workplace yesterday (bakery) were seniors. As I went to get supplies at the grocery store beside us right after, it was about 50% seniors that I saw. I worry for them. #COVID2019 #californiacoronavirus",Negative
4558,49510,"South Holland, The Netherlands",17-03-2020,Since food and beverage services are only allowed to provide take aways the operators need a platform to deliver the food besides walk in customers,Neutral
4559,49511,"Selangor, Malaysia",17-03-2020,"1st Wave - From China
2nd Wave - Local Mass Gathering
3rd Wave - Supermarket, Balik Kampung Transport, Police Station Gathering
4th Wave - Sampai Kampung Gathering

#RestrictedMovementOrder #COVID2019",Neutral
4560,49512,??,17-03-2020,Friends from Turkey amp Italy are sharing photos of people queuing up while maintaining a safe distance from each other Meanwhile in Islamabad the customer behind me at the supermarket cash counter this morning was trying to grind me as usual,Extremely Positive
4561,49513, ?? ???? ??? ????? ??????? ,17-03-2020,"The Supreme Committee for Dealing with Covid 19: Closing all stores in commercial complexes, except for food and consumer catering stores, clinics, pharmacies and optical stores.",Positive
4562,49514,"Hardoi, Ahemdabad, India",17-03-2020,"Please reserve the stock for 2 months Medicines, house Food items, child products. Don't know what gonna happen in one month

Everyone has kids and Old people in house. #coronavirus",Positive
4563,49515,"Ontario, Canada",17-03-2020,The OFA is urging consumers not to panic buy and is reassuring Ontarians that safe food will continue to be produced processed and distributed despite the COVID 19 pandemic,Extremely Positive
4564,49516,,17-03-2020,"Wouldnt it be nice to live in a country where people cleared the supermarket shelves to stock up food banks rather than their own cupboards.

#COVID19 @Tesco @sainsburys @asda @Morrisons #selfish #humanity #coronavirus",Positive
4565,49517,Sth Gippsland,17-03-2020,The breakfast program at my kids school is suspended from tomorrow cos the volunteers can t source any bread For some kids this is a real life saver the only food they might get until lunchtime,Negative
4566,49518,Room LoL,17-03-2020,"To everyone who doesn't know what to do now all isolated... GET CREATIVE you already have all you need, I know that, because the supermarket doesn't!! #coronacrisis https://t.co/D2heU9nhHI",Positive
4567,49519,He/him pre-t,17-03-2020,My mum called me and told me I might want to stock up on food and weed bc this COVID 19 is getting serious,Neutral
4568,49520,Protocol 16,17-03-2020,I don t know who needs to hear this but panic buying is a feedback loop Shortage of supply   Fear of lack of supply The power and water grids aren t going down Farms and food supply chains aren t shutting down COVID 19 isn t a zombie apocalypse,Extremely Negative
4569,49521,Latibule ,17-03-2020,Again these politicians need to come to a retail store to see for themselves that people are NOT practicing self quarantine and social distancing Not even close They are elected to make the hard decision that obviously people are not making themselves,Negative
4570,49522,,17-03-2020,"If youre one of the people who excessively stocked up on food because of the COVID-19 panic, please at least donate what you cant/wont use to shelters or food banks instead of letting it go to waste.",Neutral
4571,49523,"Office 302, Al Attar Business ",17-03-2020,"Dubai Becomes Cheaper To Live In
#Dubai #UAE #Cheap #Economy #Coronavirus #consumer #Residence #Citizens #Education #Knowledge  https://t.co/R2dhTIxDd4",Neutral
4572,49524,DurhamNH/CambridgeMA/Wakanda,17-03-2020,I was a WIC baby. Please choose another brand. https://t.co/SW8e4iPsPk,Positive
4573,49525,Kreis Viersen Germany ,17-03-2020,Canadians  do not need to panic  about food shortages amid COVID 19 experts say,Positive
4574,49526,"Edinburgh, Scotland",17-03-2020,"Please consider shopping from one of my faves - https://t.co/aFOTOlUrfI

Full collection online. Please retweet. 
#soap #coronavirus #WashYourHands #supportsmallbusiness https://t.co/6I53OSHbph",Positive
4575,49527,Cyberjaya,17-03-2020,"Stop panic buying. It is consider mass gathering as well if korang berpusu-pusu beratur dekat grocery store tu.

#StopPanicBuying
#COVID2019 
#Malaysia https://t.co/ooBBuO7i1f",Negative
4576,49528,kkura,17-03-2020,"Is it possible we can get the virus from the ? that given out from cashier at supermarket. Asking the real question here.

#COVID2019 #COVIDmalaysia #LockDownMalaysia",Neutral
4577,49529,,17-03-2020,Prime Minister Justin Trudeau asks Canadians not to hoard food over fear of the COVID 19 spread Several shoppers tell us how they think of panic buying at this time,Extremely Negative
4578,49530,,17-03-2020,Hi our farmers are keeping the supermarket shelves stocked many risk losing their jobs Food supplies should remain affordable and available Cancel the Carbon Tax on all farm activities,Extremely Negative
4579,49531,,17-03-2020,"covid-19 is already affecting the online shopping, ok somebody slap meee plsss ?",Positive
4580,49532,Cymru,17-03-2020,Alternative to ration books is online shopping orders for addresses restricted; have phone orders for people without internet access; and then have supermarkets collection or delivery only. We can rapidly rethink our economic models for #coronavirus and we need to.,Negative
4581,49533,India,17-03-2020,@iam_udit_t @PiyushGoyal @RailMinIndia Steep rise in the prices of platform ticket is just to prevent unnecessary crowding at the stations. #covidindia #COVID2019,Neutral
4582,49534,I fly FedEx Cargo  ,17-03-2020,"?@JeffBezos? delivery! 

?@amazon? hiring 100,000 new distribution workers to keep up with online shopping surge caused by #coronavirus  https://t.co/ppLi6ZtLcW",Neutral
4583,49535,"North Rhine-Westphalia, Germany",17-03-2020,Please remember those who ARE at risk and can t go empty the local supermarket the way you do this will pass,Negative
4584,49536,United States,17-03-2020,This fam decided to change his house into supermarket due to #COVID2019 ? https://t.co/c8wKKPZWSw,Neutral
4585,49537,"Denver, Colorado",17-03-2020,"The line to the grocery store was around the building at 0645 this morning. 

I felt like I was back in high school camping out to get tickets to a rock show! It was NUTS! ?????

#COVID2019",Negative
4586,49538,,17-03-2020,People buy crazy stuff 4 in a,Negative
4587,49539,Nevada,17-03-2020,"MFs tryna avoiding to have Chinese/Asian food all of a sudden, at this point this COVID-19 panic doesnt anything do with Asian cultures. I have seen so many people (every race) dont wash their hands, now they acting like their hands aint clean enough.",Negative
4588,49540,954,17-03-2020,"@HaileeSteinfeld Im good. Trying to keep myself busy in the form of Call of Duty, watching Dickinson which is awesome, and online shopping! Can also confirm no one in my family has tested positive for COVID-19. How are you doing?",Extremely Positive
4589,49541,"Parys, South Africa",17-03-2020,COVID 19 The food system is strong and there s enough to go around assure industry experts amid consumers panic buying food as a response to the Coronavirus,Positive
4590,49542,"Bangkok, Thailand",17-03-2020,Class from the Dutch   stock pile for food nah Stock pile for toilet roll nah Stock pile for weed absolutely it s what will fight off queue for cannabis before lockdown,Negative
4591,49543,"New York, USA",17-03-2020,"Markets should do better with everyone home and nothing to do but online shopping...lets all do our part ??

#COVID2019 #marketcrash #MarketSlump #SocialDistancingWorks",Positive
4592,49544,Deadpool is my Patronus ,17-03-2020,I'm off to the grocery store... With a purse full of disposable gloves. #coronavirus https://t.co/BzM0zr5Cpu,Neutral
4593,49545,"Pennsylvania, USA",17-03-2020,"@booksamillion response to #COVID2019 and the statewide shut down is disgusting. 2nd &amp; Charles is not a grocery store, pharmacy, or hospital!! It is a secondhand pawn shop!!!",Negative
4594,49546,#LeafNation #MagicFairyStyle ,17-03-2020,Times of crisis are an opportunity to come together in humanity amp help each other Unfortunately the is turning into a class war Just because you can afford it doesn t mean you should buy it You don t need a 6 month stockpile of ANYTHING,Extremely Negative
4595,49547,She/ her,17-03-2020,"Before watching #Supernatural : COVID-19 is shutting down everything. Mass panic for food and TP 

After watching: https://t.co/KjZY2vKZuj",Negative
4596,49548,,17-03-2020,"There is plenty of food, toilet paper and household essentials for everybody you panic buying selfish cunts!!! #coronavirus #COVID19",Extremely Negative
4597,49549,"Los Angeles, CA",17-03-2020,"Picture #01 
Yesterday last night me and dad went to the grocery store to buy a simple things but we were waiting for some store to calm down of people freak out mode of buying stuff they don't need that much because #Coronavirus/#COVID2019 came

But you could say some aisle are https://t.co/vhGf2cYpYU",Negative
4598,49550,,17-03-2020,Please stop panic buying At open my biggest grocery store only had 30 gallons of milk and 40 egg cartons Panic buying is creating the shortages even if out on lockdown you can shop for groceries Just distance and you ll be fine,Extremely Negative
4599,49551,Northern AB/HRM NS,17-03-2020,Although I agree that we must avoid hording food and necessities seeing empty shelves at a grocery store triggers something in your mind As a person with disabilities and no car I am limited to buying what I can carry I could only carry 4 days worth of food,Negative
4600,49552,New Zealand,17-03-2020,Went to the supermarket last night for my usual shop... STOP TAKING ALL THE FUCKIN SHIT PAPER AND BABY SUPPLIES.!! I am DISGUSTED with this behaviour. This is why im going to be offering to do my 94 yr old clients shopping for her chill out! #Covid_19 #NZ,Extremely Negative
4601,49553,United Kingdom,17-03-2020,"?? Jeez people have learnt the magic spell called Empty Shelves ? ?  

#selfish #CoronavirusOutbreak #coronavirus #StopPanicBuying https://t.co/iepb1kubOJ",Negative
4602,49554,The Depths of Findom,17-03-2020,"Not even joking I think Ive got covid /19 

I went to the supermarket with gloves and sanitiser and not even 5 hours after getting home Im coughing and have a sore throat like a ball in my throat 

WHAT THE ACTUAL FUCK 

How quick do symptoms appear ?",Extremely Negative
4603,49555,,17-03-2020,Dont mess with a Russian cashier. https://t.co/MXs2v3jhYf,Negative
4604,49556,,17-03-2020,"It's a Pandemic, contagious, so hygiene n health of all is imp. correct me if i am missing..like the availability of such sanitizers at discounted prices..or enuf availability of such santizers. #COVID2019 #coronavirusinindia",Negative
4605,49557,Central Texas,17-03-2020,"Dear America,
Myself and 3.5 million of my truck-driving brothers are hard at work bringing the things you need to your cities and towns. As long as we are moving, there's no reason to panic. If we stop, then you can panic. We will not stop.
@realDonaldTrump 
@DonaldJTrumpJr",Extremely Negative
4606,49558,"Hell, if I don't change my way",17-03-2020,If special grocery store hrs for seniors will be a thing I urge everyone like me in category who re chronically ill immunocompromised call local grocery store managers amp stress importance of including 133 157 million chronically ill Americans,Negative
4607,49559,,17-03-2020,TLDR: covid-19 scaring my sorry rear-end out of a supermarket,Negative
4608,49560,,17-03-2020,"Alright. Swiss government just called a emergency status, all unnecessary stores are closed and you have to disinfect your hands before you enter the supermarket. But still the doctor dont want to take in???? ? #COVID2019",Neutral
4609,49561,Twilight Zone aka America ?,17-03-2020,"For those who aren't in panic mode yet, when would you suggest? No food? Tanks in the street? Right now? I don't even know anymore or who to trust? #coronavirus",Negative
4610,49562,"Kentucky, USA",17-03-2020,"Finally getting money tomorrow and went to place my food order since I'm mostly homebound and can't shop and virtually everything is out of stock. No meat, no pasta, very little of anything else. No idea what I'm going to feed my son after tomorrow. #coronavirus #disabilitysucks",Extremely Negative
4611,49563,,17-03-2020,"Supermarket Staff are over worked &amp; run off their feet as it is with the coronavirus panic shopping, now they have this to deal with! 

Mass brawling which started over white vinegar ??? Well Street ,Tesco Metro in Hackney, London #ShoppingWars #coronavirus #COVID19 #london https://t.co/hpCgwsbz1M",Negative
4612,49564,"England, United Kingdom",17-03-2020,The fragility of our interconnected world has been laid bare Rampant individualism has left supermarket shelves empty and formed queues outside gun stores Conspiracy theories are more contagious than The greatest threat to beating this virus is human behaviour,Extremely Negative
4613,49565,"Accra, Ghana",17-03-2020,Fuel prices from Monday March 16 2020 are expected to fall by between 5 to 8 percent which would bring some relief to consumers but whether commercial vehicle operators would reduce fares is another matter to fight over another day,Negative
4614,49566,,17-03-2020,Food shops will not close. Period. Give up on the selfish panic buying bullshit for the love of God.      #COVID2019,Negative
4615,49567,,17-03-2020,Use Online Grocery Shopping and order before sleeping and food and groceries is delivered in morning This should be done with so many food delivery apps This was done in Wuhan complete Quarantine Covid 19 testing Tracking Isolating and Treating This has been proved jp kr cn,Positive
4616,49568,Michigan,17-03-2020,Here s the details on the special hours Stop amp Shop is creating to help protect customers especially vulnerable to the,Extremely Positive
4617,49569,You have no power over me.,17-03-2020,We demand the federal government immediately 2 Pass a relief package now that provides emergency funding assistance to all states to cover expenses to massively test the population in the millions and provide emergency food and shelter to all homeless and poor,Extremely Negative
4618,49570,"Perth, Western Australia",17-03-2020,"Scary. Gun sales up in #USA. Due to food shortage, people expect a kind of civil unrest and that's why they stock up on arms . #CoronavirusPandemic #coronavirus #CoronavirusOutbreak https://t.co/AQLjpe68OZ

Well if #COVID?19 doesn't get them, probably a gun will https://t.co/uYeQ4JpVBk",Extremely Negative
4619,49571,Dublin,17-03-2020,".@Ryanair waiving change fees for April flights - however any flight that you want to change to is miraculously more expensive than your original flight, so you end up having to pay more for the flight you want to change to. Are the prices rigged? #COVID19 #Covid_19 @SkyNews",Neutral
4620,49572,,17-03-2020,"Thursday's grocery store flyer has three-ply toilet tissue for $3.44. There's sure to be a lineup.

#coronavirus https://t.co/BhcLziPmUw",Positive
4621,49573,,17-03-2020,"@1005FreshRadio
#SocialDistancing
#coronavirus 
#COVID19
Kids HOME 
Need Groceries
Didnt Stock UP for WEEKS
Or Buy ALL TP
Family of 6+?
Dogs &amp; Cats
We Need Food
No Fruits,Veggies,Chicken,Ground Beef,Potatoes,Bread,Soup or Pasta",Negative
4622,49574,Irelande du Nord,17-03-2020,If you don t protect food workers you may find a real shortage soon We demand all food workers get full pay suffer no penalties for related illness If you are not a member of the union join us Organise and send a clear message to employers you will not be abused,Negative
4623,49575,:.midcoast.maine.:,17-03-2020,"just saw an elderly woman walk into the grocery store (I live across the street) and every time I see someone who is high risk for catching #coronavirus I'm like... 
????",Positive
4624,49576,"Sheffield, United Kingdom ",17-03-2020,Self isolating if you have the symptoms of this virus is fine but try doing your shopping online with all the major supermarkets the earliest delivery is 3 4 weeks unless great efforts are made to improve this those with the virus will be forced to visit shops,Extremely Positive
4625,49577,Maine,17-03-2020,My wife got to grocery on Union St in Bangor as it opened at 7am today and there was a line out the door as the manager was handing out individual rolls of TP   from the only 2 large packs the store had,Neutral
4626,49578,,17-03-2020,@MoHFW_INDIA @CMO_Odisha @PMOIndia Mask and sanitizers are being sold at sky high prices. Instead of helping people at this time of crisis sellers are trying to make profit from it. I request to central and state government to take necessary action. #Covi,Neutral
4627,49579,Western Canada & Your Dreams,17-03-2020,Breaking Gas prices dropping tonight 9 cents putting price at 1 10 9 litre in Metro Van lowest in 17 years reason because of drop in demand with people staying home energy sector will suffer,Extremely Negative
4628,49580,,17-03-2020, Supply is flowing machines are running and the product will make it s way back to the shelf   says Doug Baker FMI CBS News,Neutral
4629,49581,"Chennai, India",17-03-2020,1 wash your hands with soap for 20 SECONDS 2 Carry tissue paper and use it as a protecting layer while travelling 3 Don t panic 4 don t spread rumors 5 stock food and essentials for 2 weeks if you require to self quarantine,Negative
4630,49582, in the south west of England,17-03-2020,"#Coronavirus #torbay pm Boris Johnson says to self isolate and seek help of others. For us pensioners at risk pensioners online shopping wold be essential but as locals we cannot get a near future delivery slot from SAINSBURYS supermarket where, under normal times, we shop.",Neutral
4631,49583,CA-FL-HI-OR-LV,17-03-2020,"?@POTUS must waive citizen cost of treatment or there will be no disposable income for consumer spending to drive markets up. @FierceHealth?: With pandemic hitting early in the year and threat of recession, COVID-19 may be costly for patients.  https://t.co/QG5PwtG3ql",Extremely Negative
4632,49584,"Melbourne, Australia",17-03-2020,"FACEBOOK LIVE: @SandroDemaio from @VicHealth joins @Raf_Epstein on #Drive to speak about staying safe and well during the #coronavirus pandemic.

Join the conversation: https://t.co/sc8r0gIMvN",Extremely Positive
4633,49585,Australia,17-03-2020,"""Everything but the socks, pants and jocks that I was wearing on that particular day."" #YouCantAskThat - Tonight 9pm. https://t.co/o58GSj7xqY",Neutral
4634,49586,Mid-Michigan,17-03-2020,JUST IN: @Menards is accused of doubling prices on some cleaning supplies during the #coronavirus pandemic. https://t.co/6E1FzRwLMg,Negative
4635,49587,Australia,17-03-2020,"We are experiencing high volumes of enquiries due to travel and event cancellations related to COVID-19 (coronavirus). Read our advice for consumers for the latest on consumer rights, travel and event cancellations relating to COVID-19.

https://t.co/FH4Oql62xE",Neutral
4636,49588,,17-03-2020,Anyone else over seeing TV advertising for food that is out of stock.... do we need the reminder? #coronavirus,Neutral
4637,49589,"Culver City, CA",17-03-2020,@McDonalds #coffee from the grocery store is surprisingly good. #COVID2019 #ralphs #McDonaldsCoffee #GroceryStore,Extremely Positive
4638,49590,Amsterdam,17-03-2020,"???????

Doctors, nurses, supermarket staff, teachers, emergency services and others contributing in any other way ... 

????? ??? ?? 

#Covid_19 https://t.co/jmXbGe7yjP",Negative
4639,49591,"Washington, DC",17-03-2020,"BEWARE #CoronavirusDC Scams: Some scammers may sell ineffective products to prevent the virus or solicit donations for a fake charity pretending to help coronavirus victims.

Learn 4 tips to protect yourself from these scams: https://t.co/R7sAGo1QUG https://t.co/3SySqbEPDQ",Extremely Negative
4640,49592,Global,17-03-2020,"Whether you buy groceries online or in stores, there are some simple steps you can take to try to limit your exposure to the novel #coronavirus Read: https://t.co/3fFPUDbTYl https://t.co/BBv7TACFCY",Positive
4641,49593,"Amsterdam, The Netherlands",17-03-2020,"The Netherlands is 2nd biggest food exporter in the world, in 1st place is USA. We don't have to panic buy... #Rutte #coronanederland #COVID2019 #Amsterdam ?  https://t.co/5BxwV5UsIL https://t.co/biB5mAcnlP",Negative
4642,49594,"Palmetto State, USA / Washington, DC",17-03-2020,Irony: The only chips left in the grocery store are party size. #COVID2019,Positive
4643,49595,"Brooklyn, NY",17-03-2020,"Let her know Cletus!

#Repost memes2riches (@get_repost)
???
#corona #coronavirus #heybitch #store #consumer #customer #staysafe #bevigilant https://t.co/tjRr8FfDIS",Neutral
4644,49596,"Atlanta, GA",17-03-2020,"One gun store in metro Atlanta has had lines that are six and eight people deep. Just as grocery stores have been stripped bare by #coronavirus fears, guns and ammunition have started flying off shelves: https://t.co/ca86Mz8I4u https://t.co/aBl2GOvJQe",Extremely Negative
4645,49597,"Doha, Qatar",17-03-2020,How about supermarkets create a voluntary emergency donation to add onto our shopping panic buying to be passed straight on to local charities and food banks Government need a lesson in what we consider to be priorities,Positive
4646,49598,"Greater Hobby Area, Houston",17-03-2020,Turner joins grocery chain representatives to update public on supplies and store hours,Neutral
4647,49599,India,17-03-2020,"Lav Aggarwal, Joint Secretary, Union Health Ministry: ICMR (Indian Council of Medical Research) has strongly appealed that private laboratories should offer COVID-19 diagnosis at no cost. #Coronavirus https://t.co/JhlgRj4DRt",Neutral
4648,49600,"Somewhere, Global ",17-03-2020,"Im emotionally exhausted from #COVID2019. I work in a grocery store and explaining to the elderly and moms with young kids Im sorry we are out of that and I dont know when well get more. Hurts, I am someone with low empathic reserves and Im tapped out. Please stay home! Ty",Negative
4649,49601,"Dubai, UAE",17-03-2020,"People in UAE are being reassured that there is no need for panic buying as all food items will be available at all times
https://t.co/S1oqspE4Yi
#UAE #panicbuying #Coronavirus #COVID19",Negative
4650,49602,"Arlington, VA",17-03-2020,No shortage of food here As a wave of panic buying strikes many of the nation s biggest retailers due to as they work around the clock to transport and supply goods to fill empty shelves,Extremely Negative
4651,49603,United Kingdom,17-03-2020,". @retailgazette  ""Morrisons launches a hardship fund for staff facing financial difficulty as a result of coronavirus, expands its home delivery and creates an extra 3500 jobs.""

#Corvid19uk #COVID2019 #retailnews #businessnews #grocery #newjobs #supermarket",Negative
4652,49604,San Francisco,17-03-2020,The world seems to have changed overnight &amp; there are lots of questions on how #COVID-19 is going to impact consumer behaviors &amp; survey taking bias. Were working diligently to bring you that data! #diymrx Check out the first in our blog series to come ? https://t.co/0qKgSPED4T https://t.co/UYSAj2BuHp,Negative
4653,49605,,17-03-2020,Didn t buy a mask follow what authorities say Didn t buy hand sanitizer using soap Didn t stock food items useless Not in panic mode instead boosting immune system No worries positive thinking Not bored doing what I love to do,Extremely Positive
4654,49606,"Toronto, Ontario",17-03-2020,"Gas prices are set to tumble again.

Tomorrow, prices at the pump will be 77.9 cents per litre in #Toronto, says @RogerMcKnight.

Full story on @torontodotcom - https://t.co/imGo63G5Ot #COVID19 #coronavirus #COVID2019 #CoronavirusOutbreak #CoronavirusPandemic #Coronavirustoronto",Neutral
4655,49607,"Phoenix, AZ",17-03-2020,"After braving the local grocery store, in a town of 55,000, I am officially scared. Not of #COVID2019 but of people. How easily manipulated people are, how selfish they are, and how we react in a time of crisis. This  crisis isn't even a big one...",Extremely Negative
4656,49608,,17-03-2020,"Is the depreciate in world oil prices related to #Covid_19 only, or are there other issues that play a major role, such as the upcoming #US elections, due to support for the current president's campaign?",Extremely Positive
4657,49609,Kigali | Rwanda ,17-03-2020,Coronavirus After Government of Rwanda suspended all public and social gatherings and encouraged people to keep social distance and stay at home where possible Rwandans are increasingly opting for online shopping,Negative
4658,49610,"Birmingham, England",17-03-2020,Please do not panic and stockpile food Be considerate and only buy what you need There is enough food for everyone if we all work together,Extremely Positive
